,Probability 0-100,Probability 100-200,Probability 200-300,Probability 300-400,Probability 400-500,Probability 500-600,Probability 600-700,Probability 700-800,Probability 800-900,Probability 900+,0-100,100-200,200-300,300-400,400-500,500-600,600-700,700-800,800-900,900+,Title,Probability 17-93,Probability 93-116,Probability 116-143,Probability 143-177,Probability 177-217,Probability 217-272,Probability 272-340,Probability 340-457,Probability 457-766,Probability 766+,17-93,93-116,116-143,143-177,177-217,217-272,272-340,340-457,457-766,766+,Title,Probability ADIDAS,Probability AIR JORDAN,Probability BAPESTA,Probability NEW BALANCE,Probability NIKE,Probability YEEZY,ADIDAS,AIR JORDAN,BAPESTA,NEW BALANCE,NIKE,YEEZY,Title,Probability NB 2002R,Probability AIR MAX 1,Probability NIKE AIR MAX 90,Probability AJ 1,Probability AJ 11,Probability AJ 12,Probability AJ 2,Probability AJ 3,Probability AJ 4,Probability AJ 5,Probability AJ 6,Probability BAPESTA,Probability NIKE DUNK LOW,Probability NIKE DUNK HIGH,Probability NB550,Probability NB990,Probability ADIDAS STAN SMITH,Probability YZY 700,Probability YZY 350,Probability YZY RNR,Probability NIKE AF1,ADIDAS FORUM,ADIDAS SAMBA,YZY SLIDES,NB 2002R,AIR MAX 1,NIKE AIR MAX 90,AJ 1,AJ 11,AJ 12,AJ 2,AJ 3,AJ 4,AJ 5,AJ 6,BAPESTA,NIKE DUNK LOW,NIKE DUNK HIGH,NB550,NB990,ADIDAS STAN SMITH,YZY 700,YZY 350,YZY RNR,NIKE AF1,Title
1426,0.32585865,0.22069837,0.09492715,0.03415122,0.102298304,0.098722644,0.03185303,0.04326431,0.0014951262,0.046731208,0,0,0,0,0,1,0,0,0,0,b'air force 1 high premium',0.27213845,0.1426353,0.047366794,0.082878016,0.017244553,0.09155086,0.05105039,0.03969085,0.18094395,0.07450084,0,0,0,0,0,0,0,0,1,0,b'air force 1 high premium',6.344616e-26,8.18429e-18,5.0670098e-24,1.0723346e-20,1.0,3.270156e-20,0,0,0,0,1,0,b'air force 1 high premium',4.602953e-19,2.2139237e-15,2.7656054e-18,9.0058316e-17,1.25869055e-17,7.897202e-17,6.8680704e-22,6.058705e-15,3.6807413e-17,1.3461454e-18,3.4560653e-19,3.0009668e-16,2.4610524e-16,4.2085608e-14,2.4557382e-15,7.61246e-13,9.395075e-24,2.987646e-17,2.9697716e-20,1.3503321e-15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,b'air force 1 high premium'
1427,0.17289162,0.3792661,0.16912515,0.09436836,0.15189826,0.011177508,0.00707894,0.0009567772,0.0019916366,0.011245591,0,1,0,0,0,0,0,0,0,0,"b""samba team 'mexico'""",0.10704102,0.12652355,0.3678905,0.17358138,0.058668844,0.024921285,0.06461666,0.03634933,0.027874693,0.0125328265,0,1,0,0,0,0,0,0,0,0,"b""samba team 'mexico'""",1.0,3.7678154e-24,3.9162197e-32,8.886897e-25,4.8167825e-23,7.377202e-28,1,0,0,0,0,0,"b""samba team 'mexico'""",1.1060886e-18,1.3758896e-21,1.4074552e-20,2.2599578e-23,5.926484e-25,9.3628753e-29,3.3250743e-23,4.4577875e-24,1.7968998e-22,2.148356e-25,2.3883426e-26,5.735479e-20,3.147372e-23,1.4394733e-26,5.349303e-20,3.636907e-17,1.2774182e-22,3.8595248e-26,1.5578071e-26,5.511037e-26,5.412302e-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""samba team 'mexico'"""
1428,0.06493703,0.66095096,0.08485882,0.04326018,0.07677965,0.02291074,0.0061175637,0.0018358186,0.0035322986,0.034817044,0,1,0,0,0,0,0,0,0,0,"b""550 'triple white'""",0.11481003,0.16320744,0.30687732,0.12835994,0.032832876,0.040368695,0.08943974,0.05255702,0.04398669,0.027560282,0,1,0,0,0,0,0,0,0,0,"b""550 'triple white'""",2.334424e-05,0.00013709198,4.4258396e-11,0.99983484,4.427436e-06,3.0924951e-07,0,0,0,1,0,0,"b""550 'triple white'""",2.9661175e-13,3.5210424e-12,1.5468897e-11,6.4592163e-09,2.5242895e-14,5.2183774e-17,4.2756798e-10,4.809552e-13,5.2998004e-14,1.9723594e-17,5.2191223e-15,3.490231e-12,2.2740851e-11,3.7890897e-17,1.0,6.8717263e-09,6.376525e-13,1.1555968e-14,2.322137e-15,6.2891015e-15,5.3638254e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"b""550 'triple white'"""
1429,0.01238572,0.068159856,0.2126763,0.032448854,0.41220048,0.13523184,0.008096535,0.030946804,0.016194265,0.071659364,0,0,0,0,0,0,0,0,0,1,"b""dunk low premium 'jordan pack'""",0.012505525,0.036674786,0.09027484,0.064327694,0.13901658,0.11535514,0.019867307,0.1293115,0.174744,0.21792264,0,0,0,0,0,0,0,0,0,1,"b""dunk low premium 'jordan pack'""",1.9503881e-11,5.6095723e-07,6.698934e-10,1.104916e-09,0.9999988,6.597191e-07,0,0,0,0,1,0,"b""dunk low premium 'jordan pack'""",1.168945e-13,2.75461e-13,5.2156105e-12,1.1447001e-09,1.8213066e-13,1.3939401e-10,7.3132694e-11,1.2575807e-10,1.1952841e-13,2.3820879e-13,3.2010847e-10,4.6447643e-10,1.0,1.7456138e-10,2.1159578e-10,6.030112e-11,6.567387e-13,6.6726556e-13,4.968531e-13,3.0855532e-13,3.1220356e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"b""dunk low premium 'jordan pack'"""
1430,0.07573901,0.30105126,0.27429444,0.08998774,0.12754592,0.03481972,0.027535746,0.0029570358,0.020872135,0.045196947,1,0,0,0,0,0,0,0,0,0,"b""air jordan 1 low flyease 'white gym red'""",0.084728904,0.14205284,0.17256328,0.09701888,0.090724945,0.14744288,0.10537816,0.053259715,0.061124586,0.045705765,1,0,0,0,0,0,0,0,0,0,"b""air jordan 1 low flyease 'white gym red'""",9.994349e-19,0.03559459,4.4778965e-13,1.19296e-13,0.96440536,2.009372e-12,0,1,0,0,0,0,"b""air jordan 1 low flyease 'white gym red'""",8.580077e-12,7.544236e-10,9.252719e-14,0.999923,4.2450215e-13,1.5205002e-14,3.1522372e-12,5.8219185e-13,1.8829625e-13,2.3435526e-13,1.0953614e-11,4.1671933e-06,7.255252e-05,4.1990944e-13,8.336186e-12,1.835939e-07,2.2961081e-15,5.369351e-12,1.1761903e-11,5.7893593e-13,1.9162196e-09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air jordan 1 low flyease 'white gym red'"""
1431,0.055485334,0.29099277,0.5706402,0.022030659,0.005692099,0.030258952,0.012188798,0.0022127307,0.0017344978,0.008763945,0,1,0,0,0,0,0,0,0,0,"b""air max 90 og 'laser blue'""",0.07785515,0.070269115,0.05319607,0.044199,0.097270675,0.43885168,0.04296284,0.033736285,0.107854225,0.033804893,0,0,0,0,1,0,0,0,0,0,"b""air max 90 og 'laser blue'""",2.8072402e-24,3.4610222e-21,4.3477792e-20,4.9891035e-24,1.0,1.5999043e-21,0,0,0,0,1,0,"b""air max 90 og 'laser blue'""",3.857717e-16,9.71903e-16,1.0,8.6424466e-16,9.273102e-18,2.0128482e-17,3.1256956e-14,3.8186548e-16,8.965619e-18,1.2754317e-17,1.172513e-18,6.021271e-17,1.2342605e-14,3.0410788e-21,1.0258179e-16,2.746385e-15,6.6176615e-19,7.841127e-19,9.135959e-18,1.4885415e-18,4.416482e-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air max 90 og 'laser blue'"""
1432,0.109130256,0.69829446,0.072255,0.033232294,0.024581617,0.015942289,0.012027613,0.0032387339,0.0045388383,0.026758874,1,0,0,0,0,0,0,0,0,0,"b""forum 84 low adv 'retro colors - white'""",0.29597622,0.16336831,0.18637568,0.18844631,0.028891286,0.026604041,0.04385866,0.024537746,0.013597732,0.028343936,1,0,0,0,0,0,0,0,0,0,"b""forum 84 low adv 'retro colors - white'""",1.0,5.943516e-14,3.447085e-21,4.2646486e-10,2.0189913e-16,1.1383905e-15,1,0,0,0,0,0,"b""forum 84 low adv 'retro colors - white'""",8.939283e-17,3.0007092e-17,5.108131e-14,7.561745e-15,1.485033e-19,1.3982782e-20,1.4551685e-13,1.3142731e-14,6.5512916e-13,5.93477e-18,4.5287966e-16,1.3968776e-18,4.678921e-11,2.7266212e-20,1.9485089e-11,1.5042806e-09,2.5258887e-15,2.128019e-17,3.5962084e-17,4.372595e-19,2.595842e-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""forum 84 low adv 'retro colors - white'"""
1433,0.034845065,0.26935762,0.30279332,0.0650776,0.040587794,0.039736405,0.03463386,0.021612806,0.018499458,0.17285618,0,0,0,0,1,0,0,0,0,0,"b""990v5 made in usa 'four 4 four'""",0.044331565,0.043024477,0.065426394,0.045128003,0.061929118,0.35186356,0.08516183,0.034776643,0.08563002,0.18272842,0,0,0,0,0,0,0,1,0,0,"b""990v5 made in usa 'four 4 four'""",1.7706734e-05,1.9747e-05,7.4129575e-06,0.9989918,0.0004283495,0.00053492637,0,0,0,1,0,0,"b""990v5 made in usa 'four 4 four'""",1.7534093e-08,1.245076e-08,0.0023932278,2.3413582e-08,1.6296438e-07,9.41864e-09,6.225191e-08,2.274381e-09,3.320211e-10,7.602567e-13,2.2254072e-10,0.00012754569,3.500829e-07,2.333867e-09,1.8841737e-06,0.99564195,4.0630993e-10,3.5717025e-07,1.909146e-09,2.702112e-14,7.863749e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"b""990v5 made in usa 'four 4 four'"""
1434,0.09208322,0.24035932,0.06427168,0.07792445,0.05645542,0.124454476,0.009898544,0.022198658,0.059025235,0.25332907,0,1,0,0,0,0,0,0,0,0,"b""cactus jack by travis scott x air jordan mj 2 t-shirt 'black'""",0.023924781,0.11249238,0.05406922,0.16469446,0.03202405,0.11514899,0.12352751,0.036128826,0.08395521,0.25403464,0,1,0,0,0,0,0,0,0,0,"b""cactus jack by travis scott x air jordan mj 2 t-shirt 'black'""",0.00048544447,0.99946517,4.0778807e-05,5.4469447e-09,7.781065e-06,8.7524876e-07,0,1,0,0,0,0,"b""cactus jack by travis scott x air jordan mj 2 t-shirt 'black'""",6.9456763e-07,1.5562605e-06,5.7248228e-05,1.6347536e-06,5.128202e-09,1.562301e-09,0.40232643,9.920933e-10,5.5358083e-05,6.621618e-09,3.0500694e-06,0.075380936,1.2475178e-05,0.006050546,0.000330303,2.312591e-08,3.5889371e-07,1.5286035e-07,4.6372184e-05,2.314741e-05,5.660382e-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""cactus jack by travis scott x air jordan mj 2 t-shirt 'black'"""
1435,0.13003546,0.6519713,0.08667673,0.04450304,0.0258863,0.022241957,0.003186786,0.0017295924,0.008479192,0.025289679,0,1,0,0,0,0,0,0,0,0,"b""size? x 550 'college pack'""",0.11608667,0.23342788,0.22650768,0.19579104,0.047257803,0.063879706,0.06440064,0.027160972,0.014259825,0.011227782,0,0,1,0,0,0,0,0,0,0,"b""size? x 550 'college pack'""",5.5427603e-12,8.258752e-10,4.613096e-16,1.0,8.993931e-13,1.8910336e-14,0,0,0,1,0,0,"b""size? x 550 'college pack'""",1.3605677e-11,5.47883e-13,1.5824563e-15,2.0620068e-12,1.1821978e-18,7.73215e-17,7.3553434e-14,3.4363683e-14,8.706013e-15,3.5189537e-17,4.9136263e-14,1.0264228e-12,7.0425776e-11,3.338985e-19,1.0,4.050209e-10,2.4600054e-18,3.3354644e-19,3.4243003e-15,1.0723727e-17,1.6816736e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"b""size? x 550 'college pack'"""
1436,0.054217823,0.20471476,0.19917467,0.04290677,0.06626378,0.049209613,0.019071646,0.053979736,0.0071134632,0.30334777,0,0,0,1,0,0,0,0,0,0,"b""air jordan 6 retro nrg 'green suede gatorade'""",0.05221142,0.08067782,0.03735749,0.08564598,0.040603027,0.13975188,0.11551555,0.05223443,0.086940266,0.30906218,0,0,0,0,0,0,0,1,0,0,"b""air jordan 6 retro nrg 'green suede gatorade'""",5.187423e-13,1.0,2.9674985e-17,3.2491076e-14,1.955045e-10,4.5544707e-14,0,1,0,0,0,0,"b""air jordan 6 retro nrg 'green suede gatorade'""",6.081351e-13,7.555649e-13,4.171551e-13,4.077255e-11,1.10667945e-16,2.6576224e-15,4.227498e-12,6.888063e-11,1.0355661e-12,3.993403e-15,1.0,9.396053e-19,3.6152764e-15,2.6671894e-13,1.1015265e-12,9.325659e-15,1.7530077e-13,1.0508585e-14,1.2024675e-15,1.9803361e-14,3.4132848e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"b""air jordan 6 retro nrg 'green suede gatorade'"""
1437,0.13528214,0.066655785,0.39798287,0.030088238,0.16275421,0.02944022,0.095819965,0.008302507,0.015039574,0.058634527,1,0,0,0,0,0,0,0,0,0,"b""dunk low 'black opti yellow'""",0.04708134,0.13265498,0.053168483,0.026134819,0.020594288,0.16221973,0.09262636,0.03565382,0.32845846,0.10140781,1,0,0,0,0,0,0,0,0,0,"b""dunk low 'black opti yellow'""",8.137458e-31,6.7334244e-22,1.5286506e-25,2.7772726e-26,1.0,4.22584e-19,0,0,0,0,1,0,"b""dunk low 'black opti yellow'""",8.894325e-25,1.9626237e-22,1.6000125e-26,1.7539011e-22,3.3857457e-26,1.0029765e-29,1.3804742e-25,8.463579e-21,1.6384994e-23,1.6152303e-26,1.1480896e-20,6.4796707e-22,1.0,3.185955e-23,8.5294266e-23,7.059276e-20,1.3589204e-28,4.966734e-23,3.976604e-26,1.6472594e-26,6.506127e-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"b""dunk low 'black opti yellow'"""
1438,0.078928776,0.27895105,0.24270914,0.111176,0.16457056,0.036020655,0.01178192,0.009070061,0.011065269,0.05572656,0,0,0,1,0,0,0,0,0,0,"b""air force 1 ultraforce leather 'mushroom'""",0.08311454,0.11754937,0.23461005,0.15532947,0.042647902,0.11419504,0.079930075,0.07634183,0.038360905,0.05792085,0,0,0,0,0,0,1,0,0,0,"b""air force 1 ultraforce leather 'mushroom'""",1.656894e-10,1.06496564e-07,1.1043051e-08,2.6709492e-07,0.99999964,9.253721e-12,0,0,0,0,1,0,"b""air force 1 ultraforce leather 'mushroom'""",3.4582262e-10,1.2647386e-07,7.246506e-11,1.3040286e-10,1.4560056e-09,3.2369486e-11,8.002216e-10,2.2184854e-09,1.7007706e-10,4.5608045e-14,4.4138222e-20,1.9111857e-08,8.751377e-13,7.1940435e-13,1.3465527e-10,1.1522616e-05,2.9383744e-09,7.246795e-15,3.0033403e-11,8.5753073e-14,0.9999883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 ultraforce leather 'mushroom'"""
1439,0.15552123,0.19988275,0.28388074,0.08422945,0.08933892,0.039466605,0.01780297,0.006180585,0.0053603095,0.11833644,0,0,1,0,0,0,0,0,0,0,"b""air force 1 type 'grey fog'""",0.16131845,0.06327345,0.05469208,0.074158676,0.016424596,0.06684872,0.09886549,0.05363906,0.036553096,0.37422648,0,0,0,0,0,1,0,0,0,0,"b""air force 1 type 'grey fog'""",3.2312762e-08,2.4371351e-05,2.9857133e-16,1.5294634e-12,0.9999757,5.8079486e-10,0,0,0,0,1,0,"b""air force 1 type 'grey fog'""",2.8208403e-11,6.882592e-11,1.8080438e-07,1.1247824e-09,6.664006e-10,8.223942e-13,4.0211373e-13,1.7857111e-08,4.2316023e-10,1.2830997e-14,1.26377895e-08,1.0079032e-13,7.9561033e-07,1.2023545e-13,4.718123e-08,4.03654e-09,1.9200925e-07,9.6228174e-14,9.0970137e-10,5.571288e-12,0.9999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 type 'grey fog'"""
1440,0.07934878,0.15828083,0.19831659,0.098857485,0.3426263,0.023669936,0.05057093,0.0028755062,0.021437854,0.024015846,0,0,0,1,0,0,0,0,0,0,"b""air max 1 ultra 2.0 se 'black toe'""",0.06737374,0.10883436,0.07353411,0.124902755,0.057483062,0.083473906,0.04859493,0.27938274,0.114598885,0.04182155,0,0,0,0,0,0,1,0,0,0,"b""air max 1 ultra 2.0 se 'black toe'""",1.6296261e-12,9.61722e-11,7.6095127e-16,1.764534e-14,1.0,2.1110177e-12,0,0,0,0,1,0,"b""air max 1 ultra 2.0 se 'black toe'""",7.676303e-16,1.0,5.032697e-09,3.775942e-12,7.055719e-13,1.5408523e-13,4.3674347e-14,2.6439193e-10,1.05331734e-08,1.737537e-14,1.2431118e-13,1.6813604e-15,3.332876e-14,6.689688e-19,4.245647e-18,6.1633103e-09,2.2784038e-14,4.876306e-19,1.3995392e-14,1.2708819e-16,2.2270196e-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air max 1 ultra 2.0 se 'black toe'"""
1441,0.61307317,0.05939649,0.16292758,0.020690886,0.032489125,0.029107438,0.01509493,0.008595283,0.013118237,0.045506947,1,0,0,0,0,0,0,0,0,0,"b""forum low 'night indigo'""",0.2605457,0.11537613,0.047426656,0.02312248,0.030555118,0.16276637,0.05235236,0.026441898,0.18716823,0.09424513,1,0,0,0,0,0,0,0,0,0,"b""forum low 'night indigo'""",1.0,1.590748e-14,6.4405697e-18,1.3451613e-15,1.3620616e-13,3.012638e-16,1,0,0,0,0,0,"b""forum low 'night indigo'""",3.7361472e-16,1.7527717e-17,1.6466774e-17,4.1417396e-18,8.081018e-17,2.3040733e-18,1.4210536e-17,8.761901e-17,1.5792062e-12,1.5682236e-21,2.3569804e-20,2.4778823e-13,1.3473683e-15,1.498176e-16,1.595506e-15,3.6574466e-10,4.514665e-18,1.333639e-16,1.7327268e-17,3.1549082e-22,2.2428804e-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""forum low 'night indigo'"""
1442,0.06543771,0.15382144,0.32433677,0.06745858,0.06099958,0.05844912,0.031651944,0.049003262,0.0057895994,0.18305199,0,0,1,0,0,0,0,0,0,0,"b""air jordan 6 retro pinnacle 'flight jacket'""",0.06783565,0.038855713,0.028806116,0.07883631,0.057458058,0.19541138,0.12268554,0.047486924,0.09663069,0.2659937,0,0,0,0,0,1,0,0,0,0,"b""air jordan 6 retro pinnacle 'flight jacket'""",2.3568297e-10,1.0,1.9233327e-16,8.8059345e-11,5.65072e-11,4.763603e-16,0,1,0,0,0,0,"b""air jordan 6 retro pinnacle 'flight jacket'""",5.4950207e-13,6.1525403e-12,3.1673977e-08,8.65588e-11,8.986979e-16,5.490562e-13,5.571339e-10,1.605563e-10,1.0554487e-09,7.2214766e-13,1.0,8.063601e-17,3.3109173e-14,3.5229746e-11,9.552984e-10,3.5072995e-12,8.970335e-12,1.9431866e-14,2.0615162e-14,9.825992e-13,2.120343e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"b""air jordan 6 retro pinnacle 'flight jacket'"""
1443,0.09514258,0.5876339,0.13571696,0.042469524,0.056602422,0.024616923,0.016106162,0.021898326,0.003210473,0.016602743,0,1,0,0,0,0,0,0,0,0,"b""air force 1 high 'electric'""",0.11853044,0.11246391,0.14239646,0.19443095,0.06454053,0.14411308,0.06807949,0.06502774,0.07337742,0.017039958,0,1,0,0,0,0,0,0,0,0,"b""air force 1 high 'electric'""",5.9278622e-21,6.492823e-16,5.721552e-23,7.956035e-21,1.0,3.1100861e-19,0,0,0,0,1,0,"b""air force 1 high 'electric'""",4.5703408e-15,1.3182668e-13,1.1079546e-17,2.0890986e-15,4.397279e-17,7.168789e-18,2.3784315e-15,3.0146659e-15,3.0543824e-13,1.786763e-19,2.2747202e-18,2.4763826e-15,2.5891552e-17,1.6079807e-12,8.970064e-15,7.2662105e-14,1.3050878e-17,3.270765e-15,2.0615248e-17,1.7620627e-12,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 high 'electric'"""
1444,0.060004987,0.23036212,0.26738063,0.08515258,0.13996975,0.065083325,0.020098098,0.015243351,0.029866017,0.08683919,0,1,0,0,0,0,0,0,0,0,"b""nikelab air force 1 low 'stardust'""",0.09651708,0.10155193,0.112987556,0.12406916,0.03912047,0.1367493,0.10515257,0.090949,0.09461462,0.09828828,0,1,0,0,0,0,0,0,0,0,"b""nikelab air force 1 low 'stardust'""",6.010143e-12,1.2865153e-09,6.243404e-13,2.8458928e-12,1.0,1.1963749e-11,0,0,0,0,1,0,"b""nikelab air force 1 low 'stardust'""",5.0365476e-11,6.0010683e-05,7.0679525e-11,6.0848033e-09,3.268721e-09,1.695901e-10,2.2560107e-07,1.7747936e-08,3.9900687e-09,8.329209e-12,5.790559e-15,8.438829e-09,1.4709506e-10,4.9959017e-12,9.296978e-08,4.8226498e-06,1.4716742e-10,1.5685555e-13,2.5874412e-09,2.6480277e-13,0.99993443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""nikelab air force 1 low 'stardust'"""
1445,0.51858675,0.32132477,0.034497265,0.043153424,0.05007473,0.017653257,0.005473461,0.0012090482,0.0010820046,0.006945387,0,1,0,0,0,0,0,0,0,0,"b""stan smith cordura 'bliss crystal white'""",0.61597335,0.096299246,0.09763762,0.075086914,0.010352923,0.013088512,0.024185712,0.032820888,0.020767642,0.013787197,0,1,0,0,0,0,0,0,0,0,"b""stan smith cordura 'bliss crystal white'""",1.0,2.4130497e-13,3.7518243e-21,1.4250252e-18,3.315565e-15,5.1805906e-16,1,0,0,0,0,0,"b""stan smith cordura 'bliss crystal white'""",6.4443423e-15,1.1763094e-19,8.1577236e-13,8.395261e-15,1.9460508e-16,8.661217e-17,5.2732764e-13,2.2285153e-12,1.0855528e-13,5.393609e-21,7.874099e-17,2.4017609e-16,2.5021374e-15,6.4192422e-21,3.303013e-16,6.541989e-18,1.0,1.3282547e-18,8.0713015e-17,7.889009e-16,2.1170186e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"b""stan smith cordura 'bliss crystal white'"""
1446,0.08103608,0.54457885,0.2171199,0.051669896,0.036816284,0.027569905,0.012411369,0.01440765,0.0008500021,0.013540063,1,0,0,0,0,0,0,0,0,0,"b""air force 1 high \xc2\xb407 perforated 'white'""",0.095720686,0.052253604,0.080459885,0.21751267,0.14809203,0.17008871,0.069227226,0.08446708,0.05569921,0.026478916,0,1,0,0,0,0,0,0,0,0,"b""air force 1 high \xc2\xb407 perforated 'white'""",1.770154e-21,4.6251874e-16,1.0444572e-24,7.986839e-20,1.0,1.8522263e-18,0,0,0,0,1,0,"b""air force 1 high \xc2\xb407 perforated 'white'""",1.6584378e-14,9.080338e-17,6.1676576e-18,3.317542e-14,6.0039023e-18,1.9464291e-17,2.1177804e-17,2.5698426e-14,1.4068057e-15,7.755269e-21,9.8268915e-20,2.3821354e-16,4.5434846e-21,7.6038e-14,9.176014e-17,9.020787e-18,2.5035775e-20,8.7337625e-18,2.1221306e-19,6.025235e-13,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 high \xc2\xb407 perforated 'white'"""
1447,0.027692594,0.11429326,0.22516182,0.058891695,0.09392949,0.32628623,0.010765961,0.035722755,0.021027189,0.08622903,0,0,0,0,0,1,0,0,0,0,"b""bapesta low m2 '20th anniversary - black'""",0.044633843,0.040640626,0.034244984,0.037238494,0.09560454,0.12948701,0.058756597,0.0564675,0.3052925,0.19763392,0,0,0,0,0,0,0,0,1,0,"b""bapesta low m2 '20th anniversary - black'""",0.14170618,0.0069932793,0.6283003,0.13175113,0.09018864,0.0010604644,0,0,1,0,0,0,"b""bapesta low m2 '20th anniversary - black'""",8.024673e-09,8.822118e-06,8.292219e-08,3.4039957e-05,8.1172375e-09,5.6289623e-10,3.7552056e-06,1.2877166e-08,2.0833332e-07,6.680024e-08,4.635513e-10,0.9997422,8.113643e-06,3.6064104e-10,1.9960458e-05,0.0001158662,6.6144565e-07,6.9741503e-07,4.3589477e-08,7.6064913e-07,5.234038e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"b""bapesta low m2 '20th anniversary - black'"""
1448,0.08243368,0.31784654,0.23557511,0.06555694,0.03990715,0.05001461,0.045573797,0.027347613,0.009065049,0.12667957,0,1,0,0,0,0,0,0,0,0,"b""sf air force 1 mid 'mushroom'""",0.07393364,0.09845128,0.023603812,0.07775845,0.057205644,0.18047881,0.13785495,0.06525997,0.09377775,0.19167568,0,1,0,0,0,0,0,0,0,0,"b""sf air force 1 mid 'mushroom'""",2.3927788e-07,1.9696774e-06,4.5538948e-14,5.7774124e-12,0.99999774,4.560931e-10,0,0,0,0,1,0,"b""sf air force 1 mid 'mushroom'""",3.4135972e-09,8.4564196e-11,5.8188823e-09,2.1541966e-05,7.789785e-12,1.3617684e-07,4.2788031e-10,1.9533688e-07,5.364295e-07,3.7160042e-08,1.3154587e-07,7.498878e-09,1.0802802e-09,2.0974678e-09,6.726421e-10,1.0292441e-08,3.6347487e-08,4.4183395e-09,3.0483278e-09,7.300607e-08,0.999974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""sf air force 1 mid 'mushroom'"""
1449,0.04994379,0.026475817,0.3144397,0.06544715,0.08098256,0.2379444,0.014872464,0.031941164,0.0035350046,0.17441796,0,0,1,0,0,0,0,0,0,0,"b""air jordan 5 retro 'racer blue'""",0.052101992,0.030862056,0.013969743,0.031501528,0.03363163,0.16870539,0.08615946,0.040175084,0.31758848,0.22530466,0,0,0,0,0,1,0,0,0,0,"b""air jordan 5 retro 'racer blue'""",3.3620443e-11,1.0,9.679777e-13,7.3580964e-15,3.021804e-12,6.834255e-13,0,1,0,0,0,0,"b""air jordan 5 retro 'racer blue'""",6.140839e-14,5.2491952e-11,2.0311754e-13,4.017375e-14,1.2361482e-12,6.8555936e-13,3.2709977e-11,1.1080524e-10,8.7389915e-11,1.0,2.798756e-10,4.8671916e-14,2.400338e-10,2.6131652e-13,6.367713e-13,3.0231147e-12,2.915112e-13,1.4061307e-16,3.6906374e-14,5.3031364e-12,1.94743e-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"b""air jordan 5 retro 'racer blue'"""
